,p_gender,p_race,p_att,path,p_profile,author_name,author_tag,text,p_issue,p_lean,p_retweet,retweet,quote,like,p_output,time
736,female,black,unprof,input/dalle/unprof/female_black/Female-Black-image_7.png,spam_name,01022jackson,@01022jackson,Gun ownership should not be unlimited. Reasonable regulations are necessary to keep communities safe.,Gun_Control,Liberal,low,4,0,35,female_black_spam_name_unprof_Gun_Control_Liberal_reactionlow.png,2022-07-05 14:34
737,female,black,unprof,input/dalle/unprof/female_black/Female-Black-image_1.png,spam_name,tanisha91830,@tanisha91830,The 2nd amendment does not give individuals the right to own military-style weapons or to use them to commit acts of violence.,Gun_Control,Liberal,medium,97,24,240,female_black_spam_name_unprof_Gun_Control_Liberal_reactionmedium.png,2022-07-05 14:34
738,female,black,unprof,input/dalle/unprof/female_black/Female-Black-image_6.png,spam_name,14732clarke,@14732clarke,"Mandatory labeling of genetically modified foods would drive up costs for farmers and consumers, without providing any meaningful benefit.",Labeling_GMOs,Conservative,high,801,238,2733,female_black_spam_name_unprof_Labeling_GMOs_Conservative_reactionhigh.png,2022-07-05 14:34
739,female,black,unprof,input/dalle/unprof/female_black/Female-Black-image_6.png,spam_name,tanisha91830,@tanisha91830,Labeling genetically modified foods is unnecessary and burdensome regulation.,Labeling_GMOs,Conservative,low,0,0,25,female_black_spam_name_unprof_Labeling_GMOs_Conservative_reactionlow.png,2022-07-05 14:34
740,female,black,unprof,input/dalle/unprof/female_black/Female-Black-image_9.png,spam_name,01022jackson,@01022jackson,Labeling genetically modified foods would create confusion and misinformation among consumers.,Labeling_GMOs,Conservative,medium,77,35,142,female_black_spam_name_unprof_Labeling_GMOs_Conservative_reactionmedium.png,2022-07-05 14:34
741,female,black,unprof,input/dalle/unprof/female_black/Female-Black-image_5.png,spam_name,tanisha91830,@tanisha91830,Labeling genetically modified foods promotes sustainability and supports the growing demand for organic and non-GMO options.,Labeling_GMOs,Liberal,high,711,162,3035,female_black_spam_name_unprof_Labeling_GMOs_Liberal_reactionhigh.png,2022-07-05 14:34
742,female,black,unprof,input/dalle/unprof/female_black/Female-Black-image_3.png,spam_name,01022jackson,@01022jackson,Labeling genetically modified foods promotes sustainability and supports the growing demand for organic and non-GMO options.,Labeling_GMOs,Liberal,low,0,1,41,female_black_spam_name_unprof_Labeling_GMOs_Liberal_reactionlow.png,2022-07-05 14:34
743,female,black,unprof,input/dalle/unprof/female_black/Female-Black-image_5.png,spam_name,14732clarke,@14732clarke,Labeling genetically modified foods is about empowering consumers with information and promoting transparency in our food system.,Labeling_GMOs,Liberal,medium,72,35,240,female_black_spam_name_unprof_Labeling_GMOs_Liberal_reactionmedium.png,2022-07-05 14:34
744,female,black,unprof,input/dalle/unprof/female_black/Female-Black-image_9.png,spam_name,14732clarke,@14732clarke,Mandatory child vaccinations set a dangerous precedent of government overreach.,Mandating_Child_vaccinations,Conservative,high,801,162,2733,female_black_spam_name_unprof_Mandating_Child_vaccinations_Conservative_reactionhigh.png,2022-07-05 14:34
745,female,black,unprof,input/dalle/unprof/female_black/Female-Black-image_4.png,spam_name,01022jackson,@01022jackson,Mandating child vaccinations infringes upon parental rights and personal freedom over medical decisions.,Mandating_Child_vaccinations,Conservative,low,0,1,25,female_black_spam_name_unprof_Mandating_Child_vaccinations_Conservative_reactionlow.png,2022-07-05 14:34
746,female,black,unprof,input/dalle/unprof/female_black/Female-Black-image_1.png,spam_name,14732clarke,@14732clarke,Mandatory child vaccinations set a dangerous precedent of government overreach.,Mandating_Child_vaccinations,Conservative,medium,77,24,103,female_black_spam_name_unprof_Mandating_Child_vaccinations_Conservative_reactionmedium.png,2022-07-05 14:34
747,female,black,unprof,input/dalle/unprof/female_black/Female-Black-image_0.png,spam_name,01022jackson,@01022jackson,Child vaccinations are backed by overwhelming scientific evidence and have proven to be safe and effective. Mandating vaccinations is a crucial step in eradicating preventable diseases.,Mandating_Child_vaccinations,Liberal,high,521,238,2733,female_black_spam_name_unprof_Mandating_Child_vaccinations_Liberal_reactionhigh.png,2022-07-05 14:34
748,female,black,unprof,input/dalle/unprof/female_black/Female-Black-image_7.png,spam_name,14732clarke,@14732clarke,Mandatory child vaccinations protect public health by preventing the spread of dangerous diseases and safeguarding vulnerable individuals.,Mandating_Child_vaccinations,Liberal,low,0,1,25,female_black_spam_name_unprof_Mandating_Child_vaccinations_Liberal_reactionlow.png,2022-07-05 14:34
749,female,black,unprof,input/dalle/unprof/female_black/Female-Black-image_8.png,spam_name,14732clarke,@14732clarke,Child vaccinations are backed by overwhelming scientific evidence and have proven to be safe and effective. Mandating vaccinations is a crucial step in eradicating preventable diseases.,Mandating_Child_vaccinations,Liberal,medium,72,24,142,female_black_spam_name_unprof_Mandating_Child_vaccinations_Liberal_reactionmedium.png,2022-07-05 14:34
750,female,black,unprof,input/dalle/unprof/female_black/Female-Black-image_3.png,spam_name,tanisha91830,@tanisha91830,"Nuclear energy can help decrease air pollution, improving public health and the environment.",Nuclear_Energy,Conservative,high,801,173,2799,female_black_spam_name_unprof_Nuclear_Energy_Conservative_reactionhigh.png,2022-07-05 14:34
751,female,black,unprof,input/dalle/unprof/female_black/Female-Black-image_10.png,spam_name,01022jackson,@01022jackson,Nuclear energy is a clean and reliable source of power that can help our future.,Nuclear_Energy,Conservative,low,0,1,41,female_black_spam_name_unprof_Nuclear_Energy_Conservative_reactionlow.png,2022-07-05 14:34
752,female,black,unprof,input/dalle/unprof/female_black/Female-Black-image_8.png,spam_name,tanisha91830,@tanisha91830,"Advanced nuclear technologies are safer and more efficient than older designs, and can provide a stable source of energy for decades.",Nuclear_Energy,Conservative,medium,77,24,142,female_black_spam_name_unprof_Nuclear_Energy_Conservative_reactionmedium.png,2022-07-05 14:34
753,female,black,unprof,input/dalle/unprof/female_black/Female-Black-image_4.png,spam_name,14732clarke,@14732clarke,"The risks of nuclear energy far outweigh any potential benefits, and we must transition to other energy sources as quickly as possible.",Nuclear_Energy,Liberal,high,801,162,2733,female_black_spam_name_unprof_Nuclear_Energy_Liberal_reactionhigh.png,2022-07-05 14:34
754,female,black,unprof,input/dalle/unprof/female_black/Female-Black-image_1.png,spam_name,14732clarke,@14732clarke,"Renewable energy sources like solar and wind are safer, cheaper, and more sustainable than nuclear power.",Nuclear_Energy,Liberal,low,4,1,41,female_black_spam_name_unprof_Nuclear_Energy_Liberal_reactionlow.png,2022-07-05 14:34
755,female,black,unprof,input/dalle/unprof/female_black/Female-Black-image_10.png,spam_name,tanisha91830,@tanisha91830,"Nuclear power plants generate radioactive waste that must be stored for thousands of years, posing a threat to future generations.",Nuclear_Energy,Liberal,medium,77,45,142,female_black_spam_name_unprof_Nuclear_Energy_Liberal_reactionmedium.png,2022-07-05 14:34
756,female,black,unprof,input/dalle/unprof/female_black/Female-Black-image_5.png,spam_name,01022jackson,@01022jackson,The current Social Security system is unsustainable in the long run. Allowing private investment would introduce innovative solutions and ensure a secure retirement for future generations.,Privatize_Social_Security,Conservative,high,711,238,3035,female_black_spam_name_unprof_Privatize_Social_Security_Conservative_reactionhigh.png,2022-07-05 14:34
757,female,black,unprof,input/dalle/unprof/female_black/Female-Black-image_10.png,spam_name,14732clarke,@14732clarke,The current Social Security system is unsustainable in the long run. Allowing private investment would introduce innovative solutions and ensure a secure retirement for future generations.,Privatize_Social_Security,Conservative,low,0,0,35,female_black_spam_name_unprof_Privatize_Social_Security_Conservative_reactionlow.png,2022-07-05 14:34
758,female,black,unprof,input/dalle/unprof/female_black/Female-Black-image_2.png,spam_name,01022jackson,@01022jackson,"Individuals should have the right to invest their Social Security contributions in assets they believe in, such as stocks or bonds.",Privatize_Social_Security,Conservative,medium,97,35,240,female_black_spam_name_unprof_Privatize_Social_Security_Conservative_reactionmedium.png,2022-07-05 14:34
759,female,black,unprof,input/dalle/unprof/female_black/Female-Black-image_5.png,spam_name,14732clarke,@14732clarke,Social Security is a shared responsibility and a testament to our society's commitment to care for our elderly. Privatization would undermine this.,Privatize_Social_Security,Liberal,high,521,173,2733,female_black_spam_name_unprof_Privatize_Social_Security_Liberal_reactionhigh.png,2022-07-05 14:34
760,female,black,unprof,input/dalle/unprof/female_black/Female-Black-image_3.png,spam_name,tanisha91830,@tanisha91830,Social Security is a social contract that guarantees a basic level of income for all Americans. Privatizing it would exacerbate income inequality and leave the most vulnerable citizens without a safety net.,Privatize_Social_Security,Liberal,low,0,1,25,female_black_spam_name_unprof_Privatize_Social_Security_Liberal_reactionlow.png,2022-07-05 14:34
761,female,black,unprof,input/dalle/unprof/female_black/Female-Black-image_9.png,spam_name,0101lat.we,@0101lat.we,The current Social Security system has been successful in lifting millions of seniors out of poverty. Privatization would jeopardize this progress and leave many elderly Americans struggling to make ends meet.,Privatize_Social_Security,Liberal,medium,97,45,240,female_black_spam_name_unprof_Privatize_Social_Security_Liberal_reactionmedium.png,2022-07-05 14:34
762,female,black,unprof,input/dalle/unprof/female_black/Female-Black-image_1.png,spam_name,0101lat.we,@0101lat.we,"Frivolous lawsuits drive up the cost of doing business, and tort reform can help create a more fair and efficient legal system.",Tort_Reform,Conservative,high,801,238,2799,female_black_spam_name_unprof_Tort_Reform_Conservative_reactionhigh.png,2022-07-05 14:34
763,female,black,unprof,input/dalle/unprof/female_black/Female-Black-image_5.png,spam_name,01022jackson,@01022jackson,"A balanced and fair tort system benefits both businesses and consumers, and is essential for a healthy and thriving economy.",Tort_Reform,Conservative,low,0,1,41,female_black_spam_name_unprof_Tort_Reform_Conservative_reactionlow.png,2022-07-05 14:34
764,female,black,unprof,input/dalle/unprof/female_black/Female-Black-image_1.png,spam_name,0101lat.we,@0101lat.we,Tort reform is necessary to reduce the high cost of healthcare and other goods and services.,Tort_Reform,Conservative,medium,77,45,103,female_black_spam_name_unprof_Tort_Reform_Conservative_reactionmedium.png,2022-07-05 14:34
